"nsc","cell_line","flag_ic50","mean","OK"
764755,"CHP-100",">",-5,"y"
764755,"COG-E-352",">",-5,"y"
764755,"DDLS",">",-5,"y"
764755,"ES-1",">",-5,"y"
764755,"ES-2",">",-5,"y"
764755,"ES-3",">",-5,"y"
764755,"ES-4",">",-5,"y"
764755,"ES-6",">",-5,"y"
764755,"ES-7",">",-5,"y"
764755,"ES-8","<",-8.818156412,"y"
764755,"EW8",">",-5,"y"
764755,"G-401","=",-5.115204636,"y"
764755,"HOS",">",-5,"y"
764755,"HSSY-II",">",-5,"y"
764755,"HT-1080",">",-5,"y"
764755,"Hs 706.T",">",-5,"y"
764755,"Hs 729",">",-5,"y"
764755,"Hs 913.T",">",-5,"y"
764755,"Hu09",">",-5,"y"
764755,"KHOS NP",">",-5,"y"
764755,"KHOS-240S",">",-5,"y"
764755,"KHOS-312H",">",-5,"y"
764755,"LS141",">",-5,"y"
764755,"MES-SA",">",-5,"y"
764755,"MES-SA Dx5",">",-5,"y"
764755,"MHM-25",">",-5,"y"
764755,"MHM-8",">",-5,"y"
764755,"MPNST",">",-5,"y"
764755,"OHS",">",-5,"y"
764755,"RD",">",-5,"y"
764755,"RD-ES",">",-5,"y"
764755,"Rh18",">",-5,"y"
764755,"Rh28",">",-5,"y"
764755,"Rh28 PX11/LPAM","=",-5.176525771,"y"
764755,"Rh30",">",-5,"y"
764755,"Rh36",">",-5,"y"
764755,"Rh41",">",-5,"y"
764755,"SAOS-2",">",-5,"y"
764755,"SJCRH30(RMS 13)",">",-5,"y"
764755,"SJSA-1",">",-5,"y"
764755,"SK-ES-1",">",-5,"y"
764755,"SK-LMS-1",">",-5,"y"
764755,"SK-N-MC",">",-5,"y"
764755,"SK-UT-1",">",-5,"y"
764755,"SK-UT-1B",">",-5,"y"
764755,"ST8814",">",-5,"y"
764755,"SW 1353",">",-5,"y"
764755,"SW 684",">",-5,"y"
764755,"SW 982",">",-5,"y"
764755,"SYO-1",">",-5,"y"
764755,"TC-32",">",-5,"y"
764755,"TC-71",">",-5,"y"
764755,"U-2 OS",">",-5,"y"
764755,"VA-ES-BJ",">",-5,"y"
764756,"A-204",">",-5,"y"
764756,"A-673",">",-5,"y"
764756,"A549/ATCC",">",-5,"y"
764756,"ASPS-1",">",-5,"y"
764756,"CHA-59",">",-5,"y"
764756,"CHLA-10",">",-5,"y"
764756,"CHLA-25",">",-5,"y"
764756,"CHLA-258",">",-5,"y"
764756,"CHLA-32",">",-5,"y"
764756,"CHLA-9",">",-5,"y"
764756,"CHP-100",">",-5,"y"
764756,"COG-E-352",">",-5,"y"
764756,"DDLS",">",-5,"y"
764756,"ES-1",">",-5,"y"
764756,"ES-2",">",-5,"y"
764756,"ES-3",">",-5,"y"
764756,"ES-4",">",-5,"y"
764756,"ES-6",">",-5,"y"
764756,"ES-7",">",-5,"y"
764756,"ES-8",">",-5,"y"
764756,"EW8",">",-5,"y"
764756,"G-401",">",-5,"y"
764756,"HOS",">",-5,"y"
764756,"HSSY-II",">",-5,"y"
764756,"HT-1080",">",-5,"y"
764756,"Hs 706.T",">",-5,"y"
764756,"Hs 729",">",-5,"y"
764756,"Hs 913.T",">",-5,"y"
764756,"Hu09",">",-5,"y"
764756,"KHOS NP",">",-5,"y"
764756,"KHOS-240S",">",-5,"y"
764756,"KHOS-312H",">",-5,"y"
764756,"LS141",">",-5,"y"
764756,"MES-SA",">",-5,"y"
764756,"MES-SA Dx5",">",-5,"y"
764756,"MHM-25",">",-5,"y"
764756,"MHM-8",">",-5,"y"
764756,"MPNST",">",-5,"y"
764756,"OHS",">",-5,"y"
764756,"RD",">",-5,"y"
764756,"RD-ES",">",-5,"y"
764756,"Rh18",">",-5,"y"
764756,"Rh28",">",-5,"y"
764756,"Rh28 PX11/LPAM",">",-5,"y"
764756,"Rh30",">",-5,"y"
764756,"Rh36",">",-5,"y"
764756,"Rh41",">",-5,"y"
764756,"SAOS-2",">",-5,"y"
764756,"SJCRH30(RMS 13)",">",-5,"y"
764756,"SJSA-1",">",-5,"y"
764756,"SK-ES-1",">",-5,"y"
764756,"SK-LMS-1",">",-5,"y"
764756,"SK-N-MC",">",-5,"y"
764756,"SK-UT-1",">",-5,"y"
764756,"SK-UT-1B",">",-5,"y"
764756,"ST8814",">",-5,"y"
764756,"SW 1353",">",-5,"y"
764756,"SW 684",">",-5,"y"
764756,"SW 982",">",-5,"y"
764756,"SYO-1",">",-5,"y"
764756,"TC-32",">",-5,"y"
764756,"TC-71",">",-5,"y"
764756,"U-2 OS",">",-5,"y"
764756,"VA-ES-BJ",">",-5,"y"
764757,"A-204","=",-5.155522824,"y"
764757,"A-673",">",-5,"y"
764757,"A549/ATCC",">",-5,"y"
764757,"ASPS-1",">",-5,"y"
764757,"CHA-59",">",-5,"y"
764757,"CHLA-10",">",-5,"y"
764757,"CHLA-25",">",-5,"y"
764757,"CHLA-258",">",-5,"y"
764757,"CHLA-32",">",-5,"y"
764757,"CHLA-9",">",-5,"y"
764757,"CHP-100",">",-5,"y"
764757,"COG-E-352",">",-5,"y"
764757,"DDLS",">",-5,"y"
764757,"ES-1",">",-5,"y"
764757,"ES-2",">",-5,"y"
764757,"ES-3",">",-5,"y"
764757,"ES-4",">",-5,"y"
764757,"ES-6",">",-5,"y"
764757,"ES-7",">",-5,"y"
764757,"ES-8",">",-5,"y"
764757,"EW8",">",-5,"y"
764757,"G-401",">",-5,"y"
764757,"HOS",">",-5,"y"
764757,"HSSY-II",">",-5,"y"
764757,"HT-1080",">",-5,"y"
764757,"Hs 706.T",">",-5,"y"
764757,"Hs 729",">",-5,"y"
764757,"Hs 913.T",">",-5,"y"
764757,"Hu09",">",-5,"y"
764757,"KHOS NP",">",-5,"y"
764757,"KHOS-240S",">",-5,"y"
764757,"KHOS-312H",">",-5,"y"
764757,"LS141",">",-5,"y"
764757,"MES-SA",">",-5,"y"
764757,"MES-SA Dx5",">",-5,"y"
764757,"MHM-25",">",-5,"y"
764757,"MHM-8",">",-5,"y"
764757,"MPNST",">",-5,"y"
764757,"OHS",">",-5,"y"
764757,"RD",">",-5,"y"
764757,"RD-ES",">",-5,"y"
764757,"Rh18",">",-5,"y"
764757,"Rh28",">",-5,"y"
764757,"Rh28 PX11/LPAM",">",-5,"y"
764757,"Rh30",">",-5,"y"
764757,"Rh36",">",-5,"y"
764757,"Rh41",">",-5,"y"
764757,"SAOS-2",">",-5,"y"
764757,"SJCRH30(RMS 13)",">",-5,"y"
764757,"SJSA-1",">",-5,"y"
764757,"SK-ES-1",">",-5,"y"
764757,"SK-LMS-1",">",-5,"y"
764757,"SK-N-MC",">",-5,"y"
764757,"SK-UT-1",">",-5,"y"
764757,"SK-UT-1B",">",-5,"y"
764757,"ST8814",">",-5,"y"
764757,"SW 1353",">",-5,"y"
764757,"SW 684",">",-5,"y"
764757,"SW 982",">",-5,"y"
764757,"SYO-1",">",-5,"y"
764757,"TC-32",">",-5,"y"
764757,"TC-71",">",-5,"y"
764757,"U-2 OS",">",-5,"y"
764757,"VA-ES-BJ",">",-5,"y"
764764,"A-204",">",-5,"y"
764764,"A-673","=",-5.102372909,"y"
764764,"A549/ATCC",">",-5,"y"
764764,"ASPS-1",">",-5,"y"
764764,"CHA-59","=",-5.159893906,"y"
764764,"CHLA-10",">",-5,"y"
764764,"CHLA-25","=",-5.124938737,"y"
764764,"CHLA-258",">",-5,"y"
764764,"CHLA-32","=",-5.050122296,"y"
764764,"CHLA-9","=",-5.159893906,"y"
764764,"CHP-100","=",-5.48148606,"y"
764764,"COG-E-352","=",-5.13430394,"y"
764764,"DDLS",">",-5,"y"
764764,"ES-1","=",-5.735182177,"y"
764764,"ES-2","=",-5.330683119,"y"
764764,"ES-3","=",-5.239577517,"y"
764764,"ES-4","=",-5.241845378,"y"
764764,"ES-6","=",-5.095284455,"y"
764764,"ES-7","=",-5.482804102,"y"
764764,"ES-8","=",-5.370590401,"y"
764764,"EW8","=",-5.752026734,"y"
764764,"G-401","=",-5.044793462,"y"
764764,"HOS","=",-5.1516689385,"y"
764764,"HSSY-II","=",-5.325138859,"y"
764764,"HT-1080","=",-5.187755303,"y"
764764,"Hs 706.T",">",-5,"y"
764764,"Hs 729",">",-5,"y"
764764,"Hs 913.T",">",-5,"y"
764764,"Hu09",">",-5,"y"
764764,"KHOS NP",">",-5,"y"
764764,"KHOS-240S",">",-5,"y"
764764,"KHOS-312H","=",-5.011441043,"y"
764764,"LS141",">",-5,"y"
764764,"MES-SA",">",-5,"y"
764764,"MES-SA Dx5","=",-5.226213555,"y"
764764,"MHM-25",">",-5,"y"
764764,"MHM-8",">",-5,"y"
764764,"MPNST",">",-5,"y"
764764,"OHS","=",-5.625251654,"y"
764764,"RD",">",-5,"y"
764764,"RD-ES","=",-5.284832642,"y"
764764,"Rh18",">",-5,"y"
764764,"Rh28",">",-5,"y"
764764,"Rh28 PX11/LPAM","=",-5.210419288,"y"
764764,"Rh30","=",-5.137272472,"y"
764764,"Rh36",">",-5,"y"
764764,"Rh41",">",-5,"y"
764764,"SAOS-2","=",-5.147520006,"y"
764764,"SJCRH30(RMS 13)","=",-5.559090918,"y"
764764,"SJSA-1",">",-5,"y"
764764,"SK-ES-1",">",-5,"y"
764764,"SK-LMS-1",">",-5,"y"
764764,"SK-N-MC","=",-5.698970004,"y"
764764,"SK-UT-1","=",-5.172630727,"y"
764764,"SK-UT-1B","=",-5.205511953,"y"
764764,"ST8814",">",-5,"y"
764764,"SW 1353",">",-5,"y"
764764,"SW 684",">",-5,"y"
764764,"SW 982",">",-5,"y"
764764,"SYO-1","=",-5.138465589,"y"
764764,"TC-32","=",-5.013228266,"y"
764764,"TC-71","=",-5.420216403,"y"
764764,"U-2 OS",">",-5,"y"
764764,"VA-ES-BJ","=",-5.092051478,"y"
764765,"A-204",">",-5,"y"
764765,"A-673",">",-5,"y"
764765,"A549/ATCC",">",-5,"y"
764765,"ASPS-1",">",-5,"y"
764765,"CHA-59",">",-5,"y"
764765,"CHLA-10",">",-5,"y"
764765,"CHLA-25",">",-5,"y"
764765,"CHLA-258","=",-5.019996628,"y"
764765,"CHLA-32",">",-5,"y"
764765,"CHLA-9",">",-5,"y"
764765,"CHP-100",">",-5,"y"
764765,"COG-E-352",">",-5,"y"
764765,"DDLS","=",-5.028724151,"y"
764765,"ES-1",">",-5,"y"
764765,"ES-2",">",-5,"y"
764765,"ES-3",">",-5,"y"
764765,"ES-4",">",-5,"y"
764765,"ES-6",">",-5,"y"
764765,"ES-7",">",-5,"y"
764765,"ES-8",">",-5,"y"
764765,"EW8",">",-5,"y"
764765,"G-401","=",-5.058488567,"y"
764765,"HOS","=",-6.145086978,"y"
764765,"HOS",">",-5,"no"
764765,"HSSY-II",">",-5,"y"
764765,"HT-1080",">",-5,"y"
764765,"Hs 706.T",">",-5,"y"
764765,"Hs 729",">",-5,"y"
764765,"Hs 913.T","=",-5.032920266,"y"
764765,"Hu09","=",-5.040005162,"y"
764765,"KHOS NP",">",-5,"y"
764765,"KHOS-240S","=",-5.053547735,"y"
764765,"KHOS-240S",">",-5,"no"
764765,"KHOS-312H",">",-5,"y"
764765,"LS141","=",-5.185507354,"y"
764765,"MES-SA",">",-5,"y"
764765,"MES-SA Dx5",">",-5,"y"
764765,"MHM-25",">",-5,"y"
764765,"MHM-8","=",-5.180456064,"y"
764765,"MPNST",">",-5,"y"
764765,"OHS","=",-5.014573526,"y"
764765,"RD","=",-5.075204004,"y"
764765,"RD-ES",">",-5,"y"
764765,"Rh18",">",-5,"y"
764765,"Rh28",">",-5,"y"
764765,"Rh28 PX11/LPAM",">",-5,"y"
764765,"Rh30","=",-5.088309841,"y"
764765,"Rh36","=",-5.075720714,"y"
764765,"Rh41",">",-5,"y"
764765,"SAOS-2",">",-5,"y"
764765,"SJCRH30(RMS 13)",">",-5,"y"
764765,"SJSA-1",">",-5,"y"
764765,"SK-ES-1","=",-5.15864053,"y"
764765,"SK-LMS-1",">",-5,"y"
764765,"SK-N-MC","=",-5.71219827,"y"
764765,"SK-UT-1",">",-5,"y"
764765,"SK-UT-1B",">",-5,"y"
764765,"ST8814","=",-5.037157319,"y"
764765,"SW 1353","=",-5.103473783,"y"
764765,"SW 684","=",-5.311580178,"y"
764765,"SW 982","=",-5.43062609,"y"
764765,"SYO-1","=",-5.269217724,"y"
764765,"TC-32","=",-5.079354999,"y"
764765,"TC-71",">",-5,"y"
764765,"U-2 OS",">",-5,"y"
764765,"VA-ES-BJ",">",-5,"y"
764820,"A-204","=",-5.634512015,"y"
764820,"A-673","=",-6.038104526,"y"
764820,"A549/ATCC","=",-5.22007995733333,"y"
764820,"A549/ATCC",">",-5,"no"
764820,"ASPS-1","=",-5.008773924,"y"
764820,"CHA-59","=",-5.137272472,"y"
764820,"CHLA-10","=",-6.07007044,"y"
764820,"CHLA-25","=",-5.684029655,"y"
764820,"CHLA-258","=",-5.53165267,"y"
764820,"CHLA-32",">",-5,"y"
764820,"CHLA-9","=",-6.122628654,"y"
764820,"CHP-100","=",-5.725842151,"y"
764820,"COG-E-352",">",-5,"y"
764820,"DDLS","=",-5.812479279,"y"
764820,"ES-1","=",-5.924453039,"y"
764820,"ES-2","=",-5.679853714,"y"
764820,"ES-3","=",-5.896196279,"y"
764820,"ES-4","=",-5.716698771,"y"
764820,"ES-6","=",-6.014124643,"y"
764820,"ES-7","=",-5.943095149,"y"
764820,"ES-8","=",-6.055517328,"y"
764820,"EW8","=",-6.058985756,"y"
764820,"G-401","=",-5.913640169,"y"
764820,"HOS","=",-5.9820990845,"y"
764820,"HSSY-II","=",-6.096367484,"y"
764820,"HT-1080","=",-5.113509275,"y"
764820,"Hs 706.T","=",-5.517126416,"y"
764820,"Hs 729","=",-5.793174124,"y"
764820,"Hs 913.T","=",-5.829738285,"y"
764820,"Hu09","=",-5.557520231,"y"
764820,"KHOS NP",">",-5,"y"
764820,"KHOS-240S","=",-5.6574786385,"y"
764820,"KHOS-312H","=",-5.413412695,"y"
764820,"LS141","=",-5.756969042,"y"
764820,"MES-SA","=",-5.754487332,"y"
764820,"MES-SA Dx5","=",-5.089375595,"y"
764820,"MHM-25","=",-5.677780705,"y"
764820,"MHM-8","=",-5.89279003,"y"
764820,"MPNST","=",-5.576754126,"y"
764820,"OHS","=",-6.412289035,"y"
764820,"RD","=",-5.575118363,"y"
764820,"RD-ES","=",-5.850780887,"y"
764820,"Rh18","=",-5.333482019,"y"
764820,"Rh28",">",-5,"y"
764820,"Rh28 PX11/LPAM","=",-6.478861916,"y"
764820,"Rh30","=",-5.966576245,"y"
764820,"Rh36","=",-5.341988603,"y"
764820,"Rh41","=",-5.995678626,"y"
764820,"SAOS-2","=",-5.730487056,"y"
764820,"SJCRH30(RMS 13)","=",-5.600326279,"y"
764820,"SJSA-1","=",-5.621602099,"y"
764820,"SK-ES-1","=",-6.20481541,"y"
764820,"SK-LMS-1","=",-5.583359493,"y"
764820,"SK-N-MC","=",-5.995678626,"y"
764820,"SK-UT-1","=",-5.585026652,"y"
764820,"SK-UT-1B","=",-6.187755303,"y"
764820,"ST8814","=",-5.490797478,"y"
764820,"SW 1353","=",-5.625251654,"y"
764820,"SW 684","=",-5.661543506,"y"
764820,"SW 982","=",-6.27572413,"y"
764820,"SYO-1","=",-6.473660723,"y"
764820,"TC-32","=",-6.1837587,"y"
764820,"TC-71","=",-6.191114133,"y"
764820,"U-2 OS","=",-5.716698771,"y"
764820,"VA-ES-BJ","=",-5.876148359,"y"
764821,"A-204","=",-5.632644079,"y"
764821,"A-673","=",-5.772113295,"y"
764821,"A549/ATCC","=",-5.55637114733333,"y"
764821,"ASPS-1","=",-5.326979093,"y"
764821,"CHA-59","=",-5.638272164,"y"
764821,"CHLA-10","=",-5.910094889,"y"
764821,"CHLA-25","=",-6.021819483,"y"
764821,"CHLA-258","=",-5.675717545,"y"
764821,"CHLA-32","=",-5.89279003,"y"
764821,"CHLA-9","=",-6.241088108,"y"
764821,"CHP-100","=",-5.962573502,"y"
764821,"COG-E-352",">",-5,"y"
764821,"DDLS","=",-6.135488919,"y"
764821,"ES-1","=",-6.366531544,"y"
764821,"ES-2","=",-5.519993057,"y"
764821,"ES-3","=",-6.133712661,"y"
764821,"ES-4","=",-5.690369833,"y"
764821,"ES-6","=",-5.612610174,"y"
764821,"ES-7","=",-5.725842151,"y"
764821,"ES-8","=",-6.396855627,"y"
764821,"EW8","=",-6.071604148,"y"
764821,"G-401","=",-6.292429824,"y"
764821,"HOS","=",-5.551985044,"y"
764821,"HSSY-II","=",-5.841637508,"y"
764821,"HT-1080","=",-5.823908741,"y"
764821,"Hs 706.T","=",-5.602059991,"y"
764821,"Hs 729","=",-5.806875402,"y"
764821,"Hs 913.T","=",-5.761953897,"y"
764821,"Hu09","=",-5.821023053,"y"
764821,"KHOS NP","=",-5.2915791,"y"
764821,"KHOS-240S","=",-5.666194151,"y"
764821,"KHOS-312H","=",-5.437707136,"y"
764821,"LS141","=",-6.0605094385,"y"
764821,"MES-SA","=",-5.764471553,"y"
764821,"MES-SA Dx5","=",-5.835647144,"y"
764821,"MHM-25","=",-5.384049948,"y"
764821,"MHM-8","=",-5.91721463,"y"
764821,"MPNST","=",-5.823908741,"y"
764821,"OHS","=",-5.829738285,"y"
764821,"RD","=",-6.090443971,"y"
764821,"RD-ES","=",-5.747146969,"y"
764821,"Rh18","=",-5.312471039,"y"
764821,"Rh28","=",-5.749579998,"y"
764821,"Rh28 PX11/LPAM","=",-6.057495894,"y"
764821,"Rh30","=",-5.89279003,"y"
764821,"Rh36","=",-5.54515514,"y"
764821,"Rh41","=",-5.8569852,"y"
764821,"SAOS-2","=",-5.801342913,"y"
764821,"SJCRH30(RMS 13)","=",-5.756961951,"y"
764821,"SJSA-1","=",-5.809668302,"y"
764821,"SK-ES-1","=",-6.287350298,"y"
764821,"SK-LMS-1","=",-5.386158178,"y"
764821,"SK-N-MC","=",-6.137272472,"y"
764821,"SK-UT-1","=",-5.721246399,"y"
764821,"SK-UT-1B","=",-6.388276692,"y"
764821,"ST8814","=",-5.63638802,"y"
764821,"SW 1353","=",-5.924453039,"y"
764821,"SW 684","=",-5.76700389,"y"
764821,"SW 982","=",-5.93930216,"y"
764821,"SYO-1","=",-5.958607315,"y"
764821,"TC-32","=",-6.192464972,"y"
764821,"TC-71","=",-6.245651664,"y"
764821,"U-2 OS","=",-5.826813732,"y"
764821,"VA-ES-BJ","=",-5.838631998,"y"
764823,"A-204","=",-5.127261173,"y"
764823,"A-673","=",-5.177831921,"y"
764823,"A549/ATCC","=",-5.503595155,"y"
764823,"A549/ATCC",">",-5,"no"
764823,"ASPS-1","=",-5.05207638,"y"
764823,"CHA-59","=",-5.161150909,"y"
764823,"CHLA-10",">",-5,"y"
764823,"CHLA-25",">",-5,"y"
764823,"CHLA-258",">",-5,"y"
764823,"CHLA-32","=",-5.062983893,"y"
764823,"CHLA-9",">",-5,"y"
764823,"CHP-100","=",-5.118615343,"y"
764823,"COG-E-352",">",-5,"y"
764823,"DDLS","=",-5.338187314,"y"
764823,"ES-1","=",-5.268411235,"y"
764823,"ES-2","=",-5.103473783,"y"
764823,"ES-3","=",-5.341035157,"y"
764823,"ES-4","=",-5.696803943,"y"
764823,"ES-6",">",-5,"y"
764823,"ES-7","=",-5.295849483,"y"
764823,"ES-8","=",-5.200659451,"y"
764823,"EW8","=",-5.389339837,"y"
764823,"G-401","=",-5.642065153,"y"
764823,"HOS","=",-5.241088108,"y"
764823,"HOS",">",-5,"no"
764823,"HSSY-II",">",-5,"y"
764823,"HT-1080",">",-5,"y"
764823,"Hs 706.T",">",-5,"y"
764823,"Hs 729","=",-5.112945622,"y"
764823,"Hs 913.T","=",-5.185752404,"y"
764823,"Hu09","=",-5.046723663,"y"
764823,"KHOS NP",">",-5,"y"
764823,"KHOS-240S","=",-5.2069084,"y"
764823,"KHOS-240S",">",-5,"no"
764823,"KHOS-312H",">",-5,"y"
764823,"LS141","=",-5.258060922,"y"
764823,"LS141",">",-5,"no"
764823,"MES-SA","=",-5.279014256,"y"
764823,"MES-SA Dx5","=",-5.235077015,"y"
764823,"MHM-25","=",-5.122628654,"y"
764823,"MHM-8","=",-5.37161107,"y"
764823,"MPNST","=",-5.244887734,"y"
764823,"OHS","=",-5.206209615,"y"
764823,"RD","=",-5.107905397,"y"
764823,"RD-ES","=",-5.37675071,"y"
764823,"Rh18",">",-5,"y"
764823,"Rh28","=",-5.197910742,"y"
764823,"Rh28 PX11/LPAM","=",-5.210419288,"y"
764823,"Rh30","=",-5.341988603,"y"
764823,"Rh36",">",-5,"y"
764823,"Rh41","=",-5.311580178,"y"
764823,"SAOS-2",">",-5,"y"
764823,"SJCRH30(RMS 13)",">",-5,"y"
764823,"SJSA-1",">",-5,"y"
764823,"SK-ES-1","=",-5.202732459,"y"
764823,"SK-LMS-1",">",-5,"y"
764823,"SK-N-MC","=",-5.614393726,"y"
764823,"SK-UT-1",">",-5,"y"
764823,"SK-UT-1B","=",-5.326058001,"y"
764823,"ST8814",">",-5,"y"
764823,"SW 1353","=",-5.207608311,"y"
764823,"SW 684","=",-5.452225295,"y"
764823,"SW 982","=",-5.752026734,"y"
764823,"SYO-1","=",-5.26520017,"y"
764823,"TC-32","=",-5.258060922,"y"
764823,"TC-71","=",-5.334419009,"y"
764823,"U-2 OS",">",-5,"y"
764823,"VA-ES-BJ","=",-5.199970641,"y"
765262,"A-204","=",-5.903089987,"y"
765262,"A-673","=",-5.806875402,"y"
765262,"A549/ATCC","=",-5.36628165333333,"y"
765262,"ASPS-1","=",-5.657577319,"y"
765262,"CHA-59","=",-5.835647144,"y"
765262,"CHLA-10","=",-5.978810701,"y"
765262,"CHLA-25","=",-6.19859629,"y"
765262,"CHLA-258","=",-5.815308569,"y"
765262,"CHLA-32","=",-5.30980392,"y"
765262,"CHLA-9","=",-5.899629455,"y"
765262,"CHP-100","=",-5.826813732,"y"
765262,"COG-E-352","=",-5.389339837,"y"
765262,"DDLS","=",-5.850780887,"y"
765262,"ES-1","=",-6.18243463,"y"
765262,"ES-2","=",-5.372634143,"y"
765262,"ES-3","=",-5.752026734,"y"
765262,"ES-4","=",-6.016824928,"y"
765262,"ES-6","=",-5.688246139,"y"
765262,"ES-7","=",-5.928117993,"y"
765262,"ES-8","=",-5.818156412,"y"
765262,"EW8","=",-5.924453039,"y"
765262,"G-401","=",-6.21395879,"y"
765262,"HOS","=",-5.888925411,"y"
765262,"HSSY-II","=",-6.099086932,"y"
765262,"HT-1080","=",-5.847711656,"y"
765262,"Hs 706.T","=",-5.716698771,"y"
765262,"Hs 729","=",-5.643974143,"y"
765262,"Hs 913.T","=",-5.913640169,"y"
765262,"Hu09","=",-5.853871964,"y"
765262,"KHOS NP","=",-5.605548319,"y"
765262,"KHOS-240S","=",-5.6942870555,"y"
765262,"KHOS-312H","=",-5.304518324,"y"
765262,"LS141","=",-6.040591805,"y"
765262,"MES-SA","=",-5.958607315,"y"
765262,"MES-SA Dx5","=",-5.804100348,"y"
765262,"MHM-25","=",-5.586700236,"y"
765262,"MHM-8","=",-5.931814138,"y"
765262,"MPNST","=",-6.061480275,"y"
765262,"OHS","=",-6.20481541,"y"
765262,"RD","=",-5.73754891,"y"
765262,"RD-ES","=",-5.928117993,"y"
765262,"Rh18","=",-5.353596274,"y"
765262,"Rh28","=",-5.316052869,"y"
765262,"Rh28 PX11/LPAM","=",-5.617982957,"y"
765262,"Rh30","=",-5.838631998,"y"
765262,"Rh36","=",-5.299296283,"y"
765262,"Rh41","=",-5.709965389,"y"
765262,"SAOS-2","=",-5.761953897,"y"
765262,"SJCRH30(RMS 13)","=",-5.735182177,"y"
765262,"SJSA-1","=",-5.732828272,"y"
765262,"SK-ES-1","=",-6.612610174,"y"
765262,"SK-LMS-1","=",-5.534617149,"y"
765262,"SK-N-MC","=",-6.222573178,"y"
765262,"SK-UT-1","=",-5.744727495,"y"
765262,"SK-UT-1B","=",-6.434152181,"y"
765262,"ST8814","=",-5.866461092,"y"
765262,"SW 1353","=",-6.122053048,"y"
765262,"SW 684","=",-6.177178355,"y"
765262,"SW 982","=",-6.707743929,"y"
765262,"SYO-1","=",-6.252588192,"y"
765262,"TC-32","=",-5.835647144,"y"
765262,"TC-71","=",-5.991399828,"y"
765262,"U-2 OS","=",-5.906578315,"y"
765262,"VA-ES-BJ","=",-5.931814138,"y"
765395,"A-204","=",-6.073143291,"y"
765395,"A-673","=",-6.241845378,"y"
765395,"A549/ATCC","=",-5.89500973633333,"y"
765395,"ASPS-1","=",-5.879426069,"y"
765395,"CHA-59","=",-6.231361899,"y"
765395,"CHLA-10","=",-6.153044675,"y"
765395,"CHLA-25","=",-6.12090412,"y"
765395,"CHLA-258","=",-6.163675884,"y"
765395,"CHLA-32","=",-6.000434512,"y"
765395,"CHLA-9","=",-6.325138859,"y"
765395,"CHP-100","=",-6.276544328,"y"
765395,"COG-E-352","=",-6.131355562,"y"
765395,"DDLS","=",-6.463441557,"y"
765395,"ES-1","=",-6.316052869,"y"
765395,"ES-2","=",-6.129011186,"y"
765395,"ES-3","=",-6.226213555,"y"
765395,"ES-4","=",-6.384049948,"y"
765395,"ES-6","=",-6.092588639,"y"
765395,"ES-7","=",-6.191789027,"y"
765395,"ES-8","=",-6.279014256,"y"
765395,"EW8","=",-6.234331445,"y"
765395,"G-401","=",-6.609064893,"y"
765395,"HOS","=",-6.2976772025,"y"
765395,"HSSY-II","=",-6.190440285,"y"
765395,"HT-1080","=",-6.596879479,"y"
765395,"Hs 706.T","=",-5.596879479,"y"
765395,"Hs 729","=",-6.354577731,"y"
765395,"Hs 913.T","=",-6.338187314,"y"
765395,"Hu09","=",-6.425968732,"y"
765395,"KHOS NP","=",-6.504455662,"y"
765395,"KHOS-240S","=",-6.541457405,"y"
765395,"KHOS-312H","=",-6.389339837,"y"
765395,"LS141","=",-6.373918282,"y"
765395,"MES-SA","=",-6.312471039,"y"
765395,"MES-SA Dx5","=",-5.681936665,"y"
765395,"MHM-25","=",-6.15864053,"y"
765395,"MHM-8","=",-6.36251027,"y"
765395,"MPNST","=",-6.292429824,"y"
765395,"OHS","=",-6.575118363,"y"
765395,"RD","=",-6.229147988,"y"
765395,"RD-ES","=",-6.286509457,"y"
765395,"Rh18","=",-5.785156152,"y"
765395,"Rh28","=",-5.347753659,"y"
765395,"Rh28 PX11/LPAM","=",-6.212539525,"y"
765395,"Rh30","=",-6.607303047,"y"
765395,"Rh36","=",-5.869666232,"y"
765395,"Rh41","=",-6.18243463,"y"
765395,"SAOS-2","=",-6.390405591,"y"
765395,"SJCRH30(RMS 13)","=",-6.254925208,"y"
765395,"SJSA-1","=",-6.160521953,"y"
765395,"SK-ES-1","=",-6.514278574,"y"
765395,"SK-LMS-1","=",-6.235823868,"y"
765395,"SK-N-MC","=",-6.194499142,"y"
765395,"SK-UT-1","=",-6.303643611,"y"
765395,"SK-UT-1B","=",-6.696803943,"y"
765395,"ST8814","=",-6.214670165,"y"
765395,"SW 1353","=",-6.19859629,"y"
765395,"SW 684","=",-6.514278574,"y"
765395,"SW 982","=",-6.173925197,"y"
765395,"SYO-1","=",-6.521433504,"y"
765395,"TC-32","=",-6.448550002,"y"
765395,"TC-71","=",-6.412289035,"y"
765395,"U-2 OS","=",-6.281498311,"y"
765395,"VA-ES-BJ","=",-6.417936637,"y"
765396,"A-204","=",-6.106238238,"y"
765396,"A-673","=",-7.071604148,"y"
765396,"A549/ATCC",">",-5,"y"
765396,"ASPS-1",">",-5,"y"
765396,"CHA-59","=",-6.287350298,"y"
765396,"CHLA-10","=",-6.841637508,"y"
765396,"CHLA-25","=",-7.653647026,"y"
765396,"CHLA-258","=",-7.446116973,"y"
765396,"CHLA-32","=",-6.88941029,"y"
765396,"CHLA-9","=",-7.735182177,"y"
