experiment_id,log_ec50,response_zero,response_inflection,hill_slope,log_ic50,flag_ic50
16860,-5.863267648,16.80322257,109.4782696,-1.318033744,-5.651695137,=
16875,-6.634010774,1.13640479,102.9453647,-2.091133,-6.621602099,=
16878,-5.861309714,25.93800565,103.4084994,-3.288654685,-5.677780705,=
16963,-5.948037915,11.12521975,98.38753333,-1.543263141,-5.872895202,=
16969,-6.018156354,5.472626689,55.92502171,-1.482801256,-6.679853714,=
17000,-5.486657172,-13.69277632,80.09972169,-1.547281256,-5.732828272,=
17017,-6.061471297,8.696113677,87.95025978,-1.871849006,-6.098541679,=
17032,-9.522231986,24.84794199,122.4207564,-0.643370412,-8.806875402,=
17093,-5.837280526,41.69544583,79.05674626,-2.030594064,-5.542118103,=
17098,-5.997825593,47.97540166,102.4323222,-2.233121028,-5.255707017,=
17100,-5.687494453,32.11522103,103.6329141,-2.17384729,-5.459670525,=
17102,-5.850577452,3.172191434,117.9124898,-9.418429643,-5.692503962,=
17118,-6.466829464,2.245562411,87.88460235,-1.548838688,-6.549750892,=
17148,-5.659450101,32.29634421,95.64508434,-2.63222964,-5.501689446,=
17150,-5.950935605,20.04350712,86.48269538,-11.48223061,-5.88941029,=
17154,-6.036692042,39.21673689,110.2047622,-1.68145935,-5.55129368,=
17237,-8.239449046,43.35123057,103.5161192,-1.640994322,-7.607303047,=
17254,-7.628064461,48.07774225,84.51193609,-2.027501051,-6.950781977,=
17288,-8.37296549,23.09991747,98.76507196,-2.193635412,-8.213248578,=
17291,-7.95492738,6.12506805,143.8131167,-12.79007192,-7.991399828,=
17317,-0.960156291,-727.1817186,93.05621857,-0.305768573,-5.078833949,=
17461,-1.194505877,-600.4373773,75.89233482,-0.29126823,-6.007888512,=
17462,-8.456182436,-65.67637711,221.37822,-0.083498109,-6.411168274,=
17471,-5.180620825,-32.26655127,100.1895807,-1.899153049,-5.311580178,=
17487,-5.118313081,-34.65165984,95.02152872,-1.779458533,-5.300162274,=
17499,-5.297531934,18.18825597,104.171252,-2.949232233,-5.184422252,=
17501,-6.352644181,6.333290778,72.62052529,-4.360463422,-6.410050399,=
17512,-6.095289957,12.46055397,99.42831964,-2.707876283,-6.064996849,=
17517,-5.452410314,-52.92403717,86.86754158,-0.594501295,-6.220403509,=
17534,-6.2323756,13.84169241,76.44251414,-1.768378282,-6.30980392,=
17544,-6.551264556,-0.641231801,77.64739256,-3.307599742,-6.694648631,=
17550,-6.42157501,26.71842688,100.9608401,-11.8823172,-6.218244625,=
17557,-6.203839968,16.6431232,95.23614083,-2.850975526,-6.145086978,=
17568,-6.514757461,5.798873227,97.20936883,-1.910229947,-6.511449283,=
17602,-5.701018334,32.05364595,104.3957918,-3.64631318,-5.549750892,=
17605,-5.882818022,10.74557886,74.2842347,-1.40817499,-6.050609993,=
17608,-5.968703524,5.184620717,102.5683223,-2.47226069,-5.931814138,=
17618,-7.964272579,-1.405584816,118.9626464,-0.603988388,-7.747146969,=
17619,-2.419267694,-385.1888545,230.4730864,-0.093644953,-6.503070352,=
17620,-6.774910115,0.6775904,109.9720882,-0.717414826,-6.651695137,=
17631,-1.542573549,-2272.466042,102.2346039,-0.394184499,-5.747146969,=
17636,-8.690432722,0.932068551,172.9131836,-0.481732866,-7.863279433,=
17637,-5.8006932,10.60723431,100.060179,-1.201033757,-5.705533774,=
17649,-5.357625967,-0.856096745,99.39236199,-5.872249626,-5.288192771,=
17653,-5.047717085,-26.36530235,91.54311953,-7.63457676,-5.236572006,=
17661,-5.068161461,-35.1570048,94.35978232,-6.336497909,-5.254144805,=
17662,-5.363653299,-2.028611374,96.46377014,-4.819975055,-5.319664487,=
17680,-5.031448336,-48.75583444,97.72207489,-8.460887068,-5.237321436,=
17694,-5.078316614,7.90252375,106.518468,-11.04308127,-5.166215625,=
17696,-5.030452681,-39.72942465,90.02697321,-9.295146323,-5.253365801,=
17700,-5.053913523,-12.65758697,99.31534598,-10.17791851,-5.207608311,=
17701,-5.206936447,-7.212202078,89.93130297,-4.315140023,-5.27572413,=
17704,-5.358361526,0.317264304,100.9666163,-6.480261617,-5.274088368,=
17718,-6.217403099,1.799002226,79.17681543,-1.727594471,-6.346787486,=
17767,-5.811443581,46.35231811,100.8994585,-3.797747928,-5.488116639,=
17772,-6.134734729,0.835281715,90.05729827,-2.198389058,-6.191789027,=
17775,-6.743880817,-0.499054717,94.10478281,-2.525798694,-6.754487332,=
17779,-6.443322189,13.22828259,101.3965078,-1.315759387,-6.316052869,=
17807,-8.905676062,13.84228452,148.9447091,-0.24564358,-7.118615343,=
17819,-5.123124627,2.032054037,88.44681362,-0.626525458,-5.279840697,=
17824,-8.0509618,17.90425129,74.00929615,-0.786885381,-8.21395879,=
17828,-7.301317514,8.154106583,98.26319431,-1.372360931,-7.243363892,=
17831,-6.356419358,4.338036295,93.25654045,-0.484950965,-6.404503778,=
17841,-8.485028497,1.358070404,140.7317674,-0.356518405,-7.718966633,=
17843,-7.613158011,-127.7269895,251.9072894,-0.058190499,-6.661543506,=
17865,-7.009532355,30.3755353,80.76433196,-1.26759996,-6.841637508,=
17897,-5.261054725,-15.46659002,112.3796501,-0.308117556,-5.328827157,=
17910,-7.088433656,22.23811068,93.11572824,-0.750705218,-6.826813732,=
17913,-2.93280951,-285.1221836,151.3787632,-0.145747514,-6.49757288,=
17993,-6.021157339,-3.812312067,100.4330393,-1.89181595,-6.052566278,=
18004,-6.260064496,-3.189410928,104.5141985,-0.850131187,-6.244887734,=
18021,-5.738471658,-0.700460204,98.81266516,-1.859099268,-5.744727495,=
18024,-5.939461929,3.67754883,106.3163408,-1.741339369,-5.872895202,=
18028,-6.266378288,6.272236479,102.2904593,-1.647077563,-6.2069084,=
18044,-7.116286804,-2.278208512,78.83645512,-1.171727114,-7.3400838,=
18049,-6.211508492,-16.38307563,78.16663631,-0.645204394,-6.798602876,=
18052,-6.451213686,-1.699598415,71.20553896,-1.477620967,-6.747146969,=
18066,-8.015172971,6.67904663,92.04054006,-7.335147254,-8.087777943,=
18070,-7.833702582,0.86187177,99.35057902,-8.516886063,-7.759450752,=
18075,-8.074077411,6.897762072,83.84661417,-10.19347672,-8.129011186,=
18080,-8.374252997,3.471238082,59.60889997,-5.360034974,-8.684029655,=
18114,-7.193918829,-193.5327726,336.9382782,-0.040539538,-5.436518915,=
18121,-8.076525155,9.75402641,95.3853158,-9.303215546,-8.085128182,=
18124,-8.256063746,25.46508772,83.93820374,-2.621453171,-8.159266765,=
18140,-5.77488589,5.272898208,101.6697971,-5.19420598,-5.716698771,=
18143,-5.867734367,1.483430879,117.4195809,-6.928069275,-5.725842151,=
18145,-5.797646449,0.301315619,96.54422545,-2.772914024,-5.787812396,=
18156,-5.976686351,1.670757559,95.92540289,-3.057418587,-6.003926346,=
18162,-5.461082217,21.43080896,99.19460122,-3.584499049,-5.322393047,=
18164,-5.699917744,4.472953475,97.12008971,-3.374725722,-5.701146924,=
18165,-5.456961378,29.73541738,97.5796915,-2.0596825,-5.22184875,=
18167,-5.629293402,44.94993896,97.10581616,-2.663090852,-5.139063379,=
18169,-5.752465617,11.92225092,100.0819954,-2.575207682,-5.688246139,=
18186,-6.11993358,5.344582362,100.6601775,-3.766484957,-6.131355562,=
18205,-8.210248542,-0.735138749,97.35431639,-3.456526599,-8.185086819,=
18216,-8.705480297,-0.408854917,117.6430661,-3.396231409,-8.612610174,=
18217,-8.316506033,-0.345144282,96.90791112,-4.931994191,-8.298432015,=
18224,-7.87432228,-2.484386561,64.31678004,-1.830495403,-8.228412519,=
18228,-8.014470145,0.057306764,89.30108853,-3.859096005,-8.090443971,=
18229,-7.809468006,-0.113609194,100.7487735,-3.068553514,-7.779891912,=
18231,-8.069425542,-0.557302601,94.99508053,-3.097861686,-8.100726813,=
18244,-7.807060665,-0.151963233,91.14080984,-2.68745136,-7.829738285,=
18254,-8.61405953,0.019352428,108.6588423,-2.774880875,-8.573488739,=
18255,-7.941623638,0.51531582,57.66528223,-8.462593798,-8.262012674,=
18262,-8.279144265,0.198413045,91.46346465,-4.823435499,-8.254144805,=
18291,-7.671608922,1.86695751,92.45272693,-1.541153448,-7.70333481,=
18294,-8.422374131,0.355096616,100.5396772,-3.915081535,-8.467245621,=
18300,-7.307375994,0.459280536,106.2025616,-1.96409533,-7.258060922,=
18302,-6.92587869,-1.947251133,79.23553252,-0.985036086,-7.195179321,=
18309,-6.961940099,0.276608097,103.2090217,-2.057505476,-6.958607315,=
18311,-8.028960498,3.080897802,102.1559394,-1.869089723,-8.01188716,=
18319,-6.961508841,2.088414142,91.65036765,-1.868306776,-7.013228266,=
18330,-7.834192729,1.926456814,92.95683248,-2.508797544,-7.850780887,=
18333,-6.675677977,1.196415984,95.55710105,-1.674349949,-6.694648631,=
18339,-7.230804138,0.278371958,101.4759692,-2.67134169,-7.202732459,=
18342,-7.162852736,-0.367818712,102.4414459,-3.133242451,-7.149966742,=
18346,-7.093406648,0.212166488,98.44815471,-3.027435082,-7.11577123,=
18347,-6.978875525,-1.182993949,96.68117982,-2.073634105,-7.019088062,=
18362,-7.187759066,-0.94608448,96.30209193,-2.915987483,-7.191789027,=
18364,-7.180043627,0.087557757,98.19431808,-3.427166971,-7.172630727,=
18367,-7.398417456,-0.405629677,101.5250846,-3.072573938,-7.402304814,=
18369,-7.33334741,-0.127499568,96.24241758,-2.837926178,-7.326979093,=
18389,-7.596600207,-0.228983822,82.063286,-4.305710663,-7.675717545,=
18390,-7.495410318,0.167386493,97.59274031,-5.031305119,-7.567030709,=
18392,-7.191770971,-0.405019177,96.63364712,-1.665915588,-7.208309351,=
18408,-7.33670826,1.608500214,95.51742244,-1.947261499,-7.341988603,=
18436,-7.560062818,5.084479735,137.1353484,-2.11266738,-7.42365865,=
18437,-6.871142296,2.368197432,104.4243331,-1.443090355,-6.818156412,=
18439,-4.481108602,-199.3459924,160.8662812,-0.164304309,-6.627087997,=
18467,-7.592804023,-0.261311778,83.40360231,-1.895705969,-7.698970004,=
18473,-7.116327841,15.98731207,85.21624497,-1.512846209,-7.109020403,=
18475,-6.887079418,10.05082115,84.1323697,-1.152269478,-6.950781977,=
18486,-7.994858009,1.635926939,63.08581505,-1.028510565,-8.585026652,=
18507,-6.191308376,11.62827154,97.0833797,-1.694038002,-6.135488919,=
18514,-7.541544068,7.620921356,99.54687716,-1.541371449,-7.501689446,=
18534,-8.235169525,0.248473963,97.01851103,-1.57913224,-8.241845378,=
18536,-7.622183259,1.288932684,103.3421901,-2.360993146,-7.603800653,=
18553,-8.307079858,9.818983653,103.6234217,-1.498097994,-8.204119983,=
18555,-8.442805319,0.692808146,60.32315691,-2.744920632,-8.744727495,=
18567,-9.053041485,42.65076058,518.719526,-4.331532724,-8.42136079,=
18574,-8.732790297,0.687709706,135.4330294,-3.356081938,-8.590066877,=
18582,-8.686303986,0.662994156,110.8768456,-2.734319737,-8.617982957,=
18638,-9.192690526,42.09377671,119.705396,-0.46195088,-7.122628654,=
18687,-6.299645948,7.466908286,102.2009376,-3.351628294,-6.227678293,=
18691,-6.112652405,-3.182029878,109.34681,-1.878548115,-6.095825632,=
18692,-5.979279781,3.922556691,120.8358997,-12.29800191,-6,=
18701,-6.18218552,3.089111935,74.04098924,-22.73368415,-6.270025714,=
18718,-6.005186877,19.6419543,93.95145412,-1.255433956,-5.863279433,=
18724,-5.517668592,28.42968836,97.83323458,-1.874736206,-5.283996656,=
18725,-6.191449353,17.38645993,104.7239418,-2.222597623,-6.080921908,=
18729,-6.001300136,32.8098834,98.72645925,-1.497757938,-5.657577319,=
18741,-6.410976375,-0.633945065,89.80671547,-4.11686413,-6.443697499,=
18742,-6.294110775,8.093156002,88.38224773,-4.3245227,-6.259637311,=
18760,-5.73373232,35.34439533,103.3904623,-0.771544648,-5.004803708,=
18815,-7.469954295,-0.20859461,53.16268854,-1.278660298,-8.450996738,=
18816,-5.483989993,-0.770549852,84.72883534,-3.832817027,-5.581698709,=
18829,-5.968937712,-1.245584589,122.3226446,-1.94753273,-5.869666232,=
18835,-6.05236672,-5.900567518,57.59155396,-1.018977806,-6.906578315,=
18841,-6.51989468,-2.489934258,86.00335391,-1.193653135,-6.671620397,=
18842,-6.279454987,-5.060413047,102.1680265,-1.148633505,-6.295849483,=
18843,-6.033335868,-6.440277884,77.06352128,-1.213484517,-6.312471039,=
18847,-5.484291089,0.3840689,62.15022787,-11.17475308,-5.782516056,=
18860,-5.488703925,-48.97517802,95.6691538,-0.616457282,-6.043351421,=
18872,-6.060501601,-0.542038233,94.49509881,-1.584949505,-6.110138279,=
18873,-5.60721352,-3.154832558,102.8025347,-2.56570965,-5.632644079,=
18879,-7.061687255,0.359984842,100.4849028,-1.122321896,-7.059483515,=
18881,-6.249439023,2.110107683,107.0670954,-2.520071505,-6.199970641,=
18909,-6.939620585,-0.690403809,81.90108986,-2.717588507,-7.066512712,=
18911,-6.804843332,0.56089102,103.5716468,-7.064585858,-6.701146924,=
18917,-7.277764446,4.214901087,80.97067624,-1.378200396,-7.40560745,=
18929,-7.179585818,3.204459334,103.1474198,-7.792934334,-7.135488919,=
18940,-7.157567981,6.586674601,97.14562871,-5.098393351,-7.139661993,=
18944,-7.062959845,7.280325223,95.83705041,-3.835299975,-7.087777943,=
18954,-6.434596139,24.33950136,69.7605342,-1.363324236,-6.53313238,=
18957,-6.352106732,33.47937227,101.7063319,-0.829448474,-5.725842151,=
18962,-6.966970615,34.8263163,102.0022798,-10.92988917,-6.931814138,=
18980,-7.009825901,2.016287509,106.5741943,-3.344924196,-7.017276612,=
18983,-7.185800726,11.54866606,72.75918461,-1.423872552,-7.346787486,=
18988,-7.096209267,16.40122214,100.1565023,-4.09089332,-7.061980903,=
19046,-2.766045794,-4864.299757,73.24465824,-0.837682301,-5.57024772,=
19088,-3.453494708,-489.8675208,71.52539625,-0.681163289,-5.518557371,=
19232,-5.917269755,0.887361052,113.5624088,-2.984273128,-5.835647144,=
19252,-6.411251476,-1.513850557,104.0234844,-1.945840459,-6.391473966,=
19261,-6.008310376,-9.819383323,94.39445245,-1.171056393,-6.133122186,=
19264,-6.015098147,7.147610728,124.0248054,-2.284014645,-5.882728704,=
19275,-6.148612958,-12.94894036,98.72353106,-0.876999085,-6.279014256,=
19292,-5.767629508,0.333347728,107.3677507,-2.930875993,-5.725842151,=
19303,-7.096265844,21.13137805,64.07705114,-1.376744604,-7.329754147,=
19317,-7.165539346,2.513924354,93.84185459,-1.309320567,-7.191789027,=
19326,-7.555787501,11.34477961,65.330394,-0.792193818,-8.085656843,=
19338,-7.29424732,17.26700027,87.54578425,-1.207862961,-7.235077015,=
19353,-8.089337046,1.468883453,95.58930941,-0.736424097,-8.127261173,=
19359,-7.653308723,4.043030318,73.05430552,-1.555906262,-7.847711656,=
19366,-7.713302159,4.112487209,66.85967452,-1.491866504,-8.049148541,=
19376,-5.645696342,10.17618279,105.4220982,-0.880527356,-5.482804102,=
19442,-4.001964134,-39.39677274,92.25837122,-0.171560506,-5.899629455,=
19446,-3.385403562,-502.5490489,111.2792594,-0.518805006,-5.253365801,=
19457,-4.54837469,-221.5404082,304.741643,-0.048093692,-5.124938737,=
19483,-6.973110637,2.137091608,95.30993967,-0.894507141,-7.004364805,=
19507,-5.364474368,-14.50795248,87.85574103,-1.580690388,-5.524328812,=
19510,-5.467202256,40.48167948,103.7473394,-8.246595577,-5.131355562,=
19514,-5.209578312,-48.20277848,101.204377,-1.263057004,-5.436518915,=
19531,-5.348050994,-38.25926638,103.3207894,-0.998174933,-5.581698709,=
19533,-2.34589782,-786.2072834,90.14209437,-0.436759166,-5.382999659,=
19544,-1.917240077,-1225.217943,106.8027192,-0.404384678,-5.282329497,=
19545,-5.39241425,15.27992157,107.6541038,-2.933126913,-5.258060922,=
19548,-5.016537862,-58.11177858,110.3258648,-1.29253716,-5.237321436,=
19556,-5.65240797,8.423217283,100.5369212,-1.891136298,-5.612610174,=
19559,-6.286053929,-0.25233618,99.55853278,-1.298893016,-6.284832642,=
19655,-5.935650517,5.22229477,95.03569697,-3.194681108,-5.920818754,=
19662,-6.211523395,-0.512388059,106.1711686,-2.529844099,-6.185752404,=
19670,-6.40128058,34.12466471,100.624183,-2.312744013,-6.11577123,=
19684,-5.719503234,11.41653821,99.77591339,-5.452279478,-5.684029655,=
19687,-6.197088801,-0.358268683,102.7097015,-2.638671433,-6.187086643,=
19692,-6.212644748,32.59120557,100.7677968,-2.479344202,-6.010105436,=
19693,-5.990666006,9.341873323,98.716427,-2.966770881,-5.970616222,=
19709,-6.260232116,11.1965822,102.9119482,-2.624270861,-6.181774106,=
19793,-6.256554711,41.85678077,103.2826949,-6.126753813,-6.016824928,=
19798,-6.089642734,3.726222046,56.99090378,-24.81267606,-6.368556231,=
19803,-6.348976367,5.186364748,81.32555554,-10.41165883,-6.274088368,=
19810,-4.467934192,-69.75132773,66.68187396,-1.072319826,-5.316052869,=
19823,-6.752820538,8.286546032,75.45274938,-3.577805209,-6.801342913,=
19825,-6.402227088,27.73418925,101.7681267,-10.90446583,-6.166852888,=
19835,-6.589537948,2.058770399,83.58645877,-2.136195524,-6.68613278,=
19844,-6.50091381,0.530815449,95.2183309,-7.502067182,-6.612610174,=
19850,-7.412462838,-0.603002885,94.90096008,-1.980353407,-7.454692884,=
19859,-8.343443414,-1.057034451,86.38192933,-1.299512968,-8.473660723,=
19869,-7.799260388,-1.224894291,85.11794137,-1.426608848,-7.928117993,=
19876,-7.612908423,0.541049784,96.09885629,-1.58470136,-7.634512015,=
19879,-8.010172606,-0.873292876,71.41208791,-1.588740729,-8.261219442,=
19896,-7.553505138,-0.011233412,87.4531265,-3.474384683,-7.628932138,=
19900,-8.254754147,0.50075372,74.08863892,-3.107016155,-8.375717904,=
19903,-7.285957206,0.068690728,73.38021117,-1.22035247,-7.586700236,=
19927,-4.894141903,-52.58916511,109.2840997,-0.567360653,-5.321481621,=
20008,-3.189037948,-2272.572894,88.63119122,-0.864763713,-5.300162274,=
20013,-4.680118562,-354.7747353,71.19046347,-2.460020438,-5.333482019,=
20015,-6.368210871,28.10047396,89.32036473,-1.53468418,-6.174573882,=
20037,-6.781304369,-25.04150196,113.9831934,-0.34949312,-6.978810701,=
20057,-5.333143558,10.48488139,105.4777048,-1.137462197,-5.193820026,=
20073,-6.884947107,11.27864431,91.77839282,-0.979805333,-6.847711656,=
20077,-6.009128437,2.220822862,51.05268019,-2.277967077,-6.841637508,=
20081,-6.527893341,-1.007864419,52.42009917,-1.10311097,-7.774690718,=
20085,-5.714125833,19.26661503,67.19682767,-2.169190776,-5.841637508,=
20090,-5.750780763,17.77599035,106.0348457,-1.049303732,-5.518557371,=
20097,-5.971002836,5.259250305,104.3516366,-1.015672157,-5.879426069,=
20102,-5.873880036,17.76597936,72.20152239,-1.119823892,-6.029653124,=
20105,-6.252206941,6.132029056,99.80992807,-1.066620002,-6.195860568,=
20114,-5.871409289,9.734155736,108.3706983,-1.627162689,-5.749579998,=
20131,-5.933611288,23.37303856,87.73372792,-9.458430973,-5.801342913,=
20136,-6.367987681,11.13468375,100.0858839,-1.320332081,-6.269217724,=
20150,-6.423130479,0.99318607,58.9718318,-9.251700966,-6.747146969,=
20157,-6.16631902,37.44131358,73.88390876,-28.41635228,-6.118615343,=
20162,-5.903634808,7.525428598,110.3445446,-0.792484644,-5.70333481,=
20178,-5.941256398,4.829321808,88.32920544,-1.979409065,-5.987162775,=
20179,-5.913011611,49.54945878,98.82337744,-2.787393127,-5.055024092,=
20181,-5.961952671,40.53618934,88.02147827,-12.49400664,-5.690369833,=
20189,-6.887936364,-0.631801508,102.6332691,-1.748938319,-6.869666232,=
20194,-6.279143818,-4.235934379,96.47863668,-1.339172915,-6.326058001,=
20195,-5.472491759,2.46286057,94.72370002,-10.8209504,-5.46470588,=
20197,-5.691955969,0.205517253,112.2607244,-3.84474823,-5.669586227,=
20204,-5.838220754,-1.037349407,96.38852171,-2.712399549,-5.829738285,=
20206,-5.69248579,-1.438008601,95.11426571,-3.004929828,-5.723538196,=
20211,-5.652183275,-2.526366729,98.63129603,-2.629159337,-5.684029655,=
20230,-5.501132567,-2.380477355,87.95248748,-3.092143066,-5.59345982,=
